place_id,Restaurant Name,Address,Country,Region,Price,Cuisine,Longitude,Latitude,Phone Number,Michelin Guide Post Link,Google Website Link,Michelin Award,Facilities And Services,Description,SFA Hygiene Grade,Safety Penalty,Review Count,Average Rating,value_tier,value_score,service_tier,service_score,taste_tier,taste_score,value_tier_numeric,service_tier_numeric,taste_tier_numeric
ChIJJwJOU2AU2jEReMe9yrAARgA,A1 Azee Western Food,"Yishun Avenue 6, Singapore 768160",Singapore,North,1.0,Western,103.8416572,1.4373798,8700 9147,Not in Michelin Guide Yet,https://maps.google.com/?cid=19704007685425016,Not Awarded Any Yet,"Dine-in,Takeaway,Outdoor seating,Coffee,Wheelchair accessible",No Description Available Yet,A,0,3,4.67,good,0.6005,excellent,0.2281,good,0.996,3.67,4.67,4.0
ChIJqwDJEQAR2jERj82AblZT4PE,Abang Gemuk,"547 Segar Road, Singapore 677722",Singapore,West,1.0,Halal,103.7696819,1.3882436,No Phone Number Listed,Not in Michelin Guide Yet,https://maps.google.com/?cid=17429022188610047375,Not Awarded Any Yet,"Dine-in,Takeaway",No Description Available Yet,A,0,5,1.8,poor,0.7369,terrible,0.752,good,0.7528,2.4,2.0,2.8
ChIJKY77qdYb2jERgrqa1URSZIM,Abc Brickworks Market & Food Centre,"6 Jalan Bukit Merah, Singapore 150006",Singapore,Central,1.0,Street Food,103.8081551,1.2869047,6225 5632,Not in Michelin Guide Yet,https://maps.google.com/?cid=9467782772234566274,Not Awarded Any Yet,"Dine-in,Takeaway,Delivery,Beer,Coffee,NFC payments,Wheelchair accessible",No Description Available Yet,A,0,2,4.5,average,0.7628,excellent,0.3632,good,0.9846,3.5,4.5,4.0
ChIJjzwdyZMa2jERuteHUGljudU,Abdhus Salam Rojak,"503 West Coast Drive, Singapore 120503",Singapore,Central,1.0,Street Food,103.7597524,1.3118376,No Phone Number Listed,Not in Michelin Guide Yet,https://maps.google.com/?cid=15400449704743917498,Not Awarded Any Yet,"Dine-in,Takeaway,Wheelchair accessible",No Description Available Yet,B,1,3,1.33,poor,0.9241,terrible,0.5823,terrible,0.5755,2.0,1.0,1.0
ChIJvx094WwU2jERd1IHxw5U254,Ac Braised Duck And Kway Chap Food Enterprise,"414 Yishun Ring Road, Singapore 760414",Singapore,North,1.0,Street Food,103.8460952,1.4248575,8786 8818,Not in Michelin Guide Yet,https://maps.google.com/?cid=11446835300337668727,Not Awarded Any Yet,"Dine-in,Takeaway,Outdoor seating,Coffee,Cash only,Wheelchair accessible",No Description Available Yet,A,0,5,4.2,good,0.5811,good,0.5893,good,0.9763,3.6,3.6,4.2
ChIJVzhOFlEQ2jER3n2PjmRDbbk,Acqua E Farina (Italian Pizza & Pasta Restaurant . Rail Mall),"400 Upper Bukit Timah Road, Singapore 678040",Singapore,West,2.0,Italian,103.767846,1.3581088,8499 7156,Not in Michelin Guide Yet,https://maps.google.com/?cid=13361409768645688798,Not Awarded Any Yet,"Dine-in,Takeaway,Delivery,Reservations,Outdoor seating,Beer,Wine,Cocktails,Coffee,Credit cards,NFC payments",No Description Available Yet,A,0,4,5.0,excellent,0.7887,excellent,0.9342,good,0.9922,4.75,5.0,4.25
ChIJGZ-bbsgb2jERYdcJWSvegr0,Adam Chicken Rice,"2 Adam Rd, #01-08 Adam Food Centre, Singapore 289876",Singapore,Central,1.0,Street Food,103.8142991,1.3240877,8688 3248,Not in Michelin Guide Yet,https://maps.google.com/?cid=13655721297899542369,Not Awarded Any Yet,"Dine-in,Takeaway,Delivery,Wheelchair accessible",No Description Available Yet,A,0,2,3.5,average,0.2823,good,0.1068,good,0.923,3.5,4.0,4.0
ChIJv4Mk4QYa2jERlGncaOIvpW4,Adam Food Centre,"2 Adam Road, Singapore 289876",Singapore,Central,1.0,Street Food,103.8141545,1.3240414,No Phone Number Listed,Not in Michelin Guide Yet,https://maps.google.com/?cid=7972831364797720980,Not Awarded Any Yet,"Dine-in,Takeaway,Delivery,Outdoor seating,Beer,Coffee,NFC payments,Wheelchair accessible",No Description Available Yet,A,0,3,3.67,good,0.5288,good,0.427,good,0.71,3.67,3.67,4.0
ChIJZ5hv4QYa2jERas1IefKglGI,Adam's Fried Hokkien Mee,"Dunearn Close, Singapore 289876",Singapore,Central,1.0,Street Food,103.8141876,1.3242264,9693 7961,Not in Michelin Guide Yet,https://maps.google.com/?cid=7103479475547458922,Not Awarded Any Yet,"Dine-in,Takeaway,Wheelchair accessible",No Description Available Yet,A,0,5,2.4,poor,0.5981,poor,0.2229,poor,0.8631,2.0,2.4,2.8
ChIJE6YwdhcT2jERJNvnawHWMVs,Afrah Food Corner,"51 North Coast Avenue, Singapore 757432",Singapore,North,1.0,Indian,103.7878021,1.4558518,No Phone Number Listed,Not in Michelin Guide Yet,https://maps.google.com/?cid=6571268632903932708,Not Awarded Any Yet,Takeaway,No Description Available Yet,B,1,1,1.0,terrible,0.9809,terrible,0.1183,poor,0.1928,1.0,1.0,2.0
ChIJFyNCH_YR2jER6kBEJ0O3Ohk,Ah Boy Chicken Rice (Mentor Eric Teo),"Choa Chu Kang North 7, Singapore 681678",Singapore,West,1.0,Street Food,103.7447586,1.4015278,No Phone Number Listed,Not in Michelin Guide Yet,https://maps.google.com/?cid=1817966898646892778,Not Awarded Any Yet,"Dine-in,Takeaway,Coffee,Wheelchair accessible",No Description Available Yet,B,1,3,4.33,good,0.5902,good,0.4695,good,0.6553,4.0,4.33,4.0
ChIJu_U9EPQR2jERA4Ag7CCVxBc,Ah Chew Yong Tau Foo,"624 Choa Chu Kang Street 62, Singapore 680624",Singapore,West,1.0,Street Food,103.7468169,1.3981277,No Phone Number Listed,Not in Michelin Guide Yet,https://maps.google.com/?cid=1712657726940676099,Not Awarded Any Yet,"Dine-in,Takeaway,Wheelchair accessible",No Description Available Yet,A,0,5,3.6,good,0.6326,good,0.2963,good,0.8231,3.4,4.2,4.0
ChIJLVIrvFUF2jERL9GD5qawkts,Ah Er Soup,"Jalan Ahmad Ibrahim, Singapore 618642",Singapore,West,1.0,Street Food,103.7249765,1.3255659,6258 0822,Not in Michelin Guide Yet,https://maps.google.com/?cid=15821902671784431919,Not Awarded Any Yet,"Dine-in,Takeaway,Outdoor seating,Wheelchair accessible",No Description Available Yet,A,0,5,3.2,poor,0.6388,poor,0.6071,good,0.7256,2.8,2.8,2.8
ChIJIfPMulUF2jERZOv8toXbsJU,Ah Er Soup 2,"Yuan Ching Road, Singapore 618642",Singapore,West,1.0,Street Food,103.7255114,1.3256138,9322 1377,Not in Michelin Guide Yet,https://maps.google.com/?cid=10786362474899499876,Not Awarded Any Yet,"Dine-in,Takeaway,Delivery,Wheelchair accessible",No Description Available Yet,A,0,4,2.75,good,0.7467,excellent,0.3992,good,0.8241,3.0,3.75,4.0
ChIJwXTxYwAT2jERDDi_FFSnW98,Ah Fang Delicious Cai Fan,"325 Woodlands Street 32, Singapore 730325",Singapore,North,1.0,Fast Food,103.7795682,1.4308218,No Phone Number Listed,Not in Michelin Guide Yet,https://maps.google.com/?cid=16094641672905766924,Not Awarded Any Yet,Takeaway,No Description Available Yet,A,0,1,5.0,good,0.9968,excellent,0.588,good,0.9987,4.0,5.0,4.0
ChIJPeo71sUR2jER2VR6frgfGCo,Ah Hwa Noodle House (259 Bp),"Bangkit Road, Singapore 670260",Singapore,West,1.0,Noodle Shop,103.7732885,1.3770034,9108 6058,Not in Michelin Guide Yet,https://maps.google.com/?cid=3033209226290418905,Not Awarded Any Yet,"Dine-in,Takeaway,Delivery",No Description Available Yet,A,0,5,2.8,good,0.7618,good,0.401,good,0.8808,3.2,3.2,3.2
ChIJub8wVn0R2jERdyIZEaS3Yt4,Ah Hwa Noodle House (Yew Tee),"624 Choa Chu Kang Street 62, Singapore 680624",Singapore,West,1.0,Noodle Shop,103.7468169,1.3981277,No Phone Number Listed,Not in Michelin Guide Yet,https://maps.google.com/?cid=16024572339427025527,Not Awarded Any Yet,"Dine-in,Takeaway",No Description Available Yet,A,0,5,2.2,good,0.8096,terrible,0.3614,good,0.764,3.2,2.4,3.2
ChIJMYzOvP0S2jERuEO6-TWaQws,Ah Keat Pig’S Organ Soup And Kway Chap,"211 Marsiling Crescent, Singapore 730211",Singapore,North,1.0,Chinese,103.7736827,1.4459477,No Phone Number Listed,Not in Michelin Guide Yet,https://maps.google.com/?cid=811661914470499256,Not Awarded Any Yet,"Dine-in,Takeaway,Outdoor seating,Coffee,Cash only,Wheelchair accessible",No Description Available Yet,A,0,4,4.5,good,0.5234,average,0.3901,good,0.785,3.25,3.5,3.5
ChIJqz0vFTgP2jERR92XKQVXkM4,Ah Kiat Fishball Noodles,"959 Jurong West Street 92, Singapore 640959",Singapore,West,1.0,Street Food,103.690471,1.3415846,No Phone Number Listed,Not in Michelin Guide Yet,https://maps.google.com/?cid=14884492448143760711,Not Awarded Any Yet,"Dine-in,Takeaway,Wheelchair accessible",No Description Available Yet,B,1,4,4.5,poor,0.5721,good,0.455,good,0.6498,2.75,4.0,3.25
ChIJl4YQEUUR2jERBjqJPIm0710,Ah Lai Rojak,"259 Bukit Panjang Ring Rd, #01-36, Singapore 671259",Singapore,West,1.0,Street Food,103.7732613,1.3769575,No Phone Number Listed,Not in Michelin Guide Yet,https://maps.google.com/?cid=6768827266480290310,Not Awarded Any Yet,"Dine-in,Takeaway,Wheelchair accessible",No Description Available Yet,A,0,5,4.2,good,0.8365,excellent,0.6567,good,0.9367,3.4,4.2,4.0
ChIJVX2nT7UT2jERyze6IOUwXws,Ah Ma Kitchen,"Woodlands Industrial Park E6, Singapore 757047",Singapore,North,1.0,Street Food,103.7991151,1.4493507,8033 9355,Not in Michelin Guide Yet,https://maps.google.com/?cid=819427417859438539,Not Awarded Any Yet,"Dine-in,Takeaway,Delivery",No Description Available Yet,A,0,4,5.0,good,0.5958,excellent,0.6884,good,0.9777,4.25,5.0,4.25
ChIJD-HIEdkT2jERTPBGsoeo-dg,Ah Meng Restaurant,"Mandai Boardwalk, Singapore 729979",Singapore,North,2.0,Food Court,103.7935492,1.4044329,No Phone Number Listed,Not in Michelin Guide Yet,https://maps.google.com/?cid=15634712882158432332,Not Awarded Any Yet,"Dine-in,Takeaway,Coffee,Credit cards,NFC payments,Wheelchair accessible",No Description Available Yet,B,1,5,4.2,good,0.6518,excellent,0.5273,good,0.7891,3.4,3.8,3.8
ChIJcRi8f6AT2jERe3A4zUQh5pE,Ah Moon Fish Soup,"50 Gambas Crescent, Singapore 757022",Singapore,North,1.0,Street Food,103.8186131,1.442097,No Phone Number Listed,Not in Michelin Guide Yet,https://maps.google.com/?cid=10513126959527522427,Not Awarded Any Yet,"Dine-in,Takeaway,Outdoor seating,Coffee,Wheelchair accessible",No Description Available Yet,A,0,5,4.6,good,0.7269,excellent,0.6564,good,0.9619,4.0,4.6,3.8
ChIJCyw1YzQa2jER8-jn8Kxg5m8,Ah Pang Steamboat Seafood,"159 Mei Chin Rd, #02-21 Food Center, Singapore 140159",Singapore,Central,2.0,Chinese,103.8028827,1.2932672,6476 8158,Not in Michelin Guide Yet,https://maps.google.com/?cid=8063238478745823475,Not Awarded Any Yet,"Dine-in,Takeaway,Reservations,Outdoor seating,Beer,Wine,Coffee,NFC payments,Wheelchair accessible",No Description Available Yet,B,1,3,5.0,good,0.882,excellent,0.9144,good,0.8234,4.33,5.0,4.33
ChIJQetrqNcW2jERHTXekXFdxwg,Ah Tan Wings,"Yishun Avenue 11, Singapore 768867",Singapore,North,1.0,Street Food,103.8447228,1.4249457,No Phone Number Listed,Not in Michelin Guide Yet,https://maps.google.com/?cid=632577015028790557,Not Awarded Any Yet,"Dine-in,Takeaway,Wheelchair accessible",No Description Available Yet,A,0,3,3.67,poor,0.5417,good,0.3966,good,0.8681,2.67,3.33,3.67
ChIJiQouRwAT2jERMLn9CNYDT6U,Ahjuma Korean & Japanese,"Canberra Road, Singapore 750425",Singapore,North,1.0,Asian,103.8195589,1.4536523,No Phone Number Listed,Not in Michelin Guide Yet,https://maps.google.com/?cid=11911743757226981680,Not Awarded Any Yet,"Dine-in,Takeaway",No Description Available Yet,A,0,1,5.0,good,0.7097,good,0.9044,good,0.9729,4.0,4.0,4.0
ChIJe94xPjER2jERSsCJM8LBomw,Ahtti Korean Restaurant (Bukit Timah),"1 Jalan Anak Bukit, Singapore 588996",Singapore,Central,1.0,Korean,103.7788641,1.3386705,8460 5248,Not in Michelin Guide Yet,https://maps.google.com/?cid=7828032142155825226,Not Awarded Any Yet,"Dine-in,Takeaway,Delivery,Beer,Credit cards,NFC payments",No Description Available Yet,A,0,3,5.0,good,0.6361,excellent,0.527,good,0.9977,4.0,5.0,4.33
ChIJ779pZoob2jERW608l7TCtSo,Ahtti Korean Restaurant (Science Park),"43 Science Park Rd, #01-08 SPARKLE SCIENCE PARK II, Singapore 117408",Singapore,Central,1.0,Korean,103.7830724,1.2881638,8040 3120,Not in Michelin Guide Yet,https://maps.google.com/?cid=3077580001264840027,Not Awarded Any Yet,"Dine-in,Takeaway,Delivery,Reservations,Beer,Credit cards,NFC payments",No Description Available Yet,A,0,3,3.67,good,0.7926,good,0.6401,good,0.9223,3.33,4.0,3.33
ChIJhXskQTYQ2jERoi0F8u9k2t4,Air Pasang Food Court,"Bukit Batok West Avenue 5, Singapore 650374",Singapore,West,1.0,Street Food,103.7504263,1.3577741,8261 9479,Not in Michelin Guide Yet,https://maps.google.com/?cid=16058258403063311778,Not Awarded Any Yet,"Dine-in,Takeaway,Outdoor seating,Coffee,NFC payments,Wheelchair accessible",No Description Available Yet,A,0,3,4.0,average,0.8105,excellent,0.6625,good,0.9213,4.0,4.67,4.0
ChIJfZC3VwAb2jER7g3-EaCBrag,Aj Fishball Minced Meat Noodle,"Teban Gardens Road, Singapore 600040",Singapore,West,1.0,Street Food,103.7416108,1.3219153,No Phone Number Listed,Not in Michelin Guide Yet,https://maps.google.com/?cid=12154513493839449582,Not Awarded Any Yet,"Takeaway,Wheelchair accessible",No Description Available Yet,A,0,3,4.0,good,0.8407,good,0.6831,good,0.9473,3.33,4.0,3.67
ChIJa2nb2g0Q2jERxPht6KO1s2g,Ajisen Tanjiro (Imm Outlet Mall),"Entrance, Singapore 609601",Singapore,West,2.0,Ramen,103.7468492,1.3349575,6564 5610,Not in Michelin Guide Yet,https://maps.google.com/?cid=7544573516359530692,Not Awarded Any Yet,"Dine-in,Takeaway,Delivery,Credit cards,NFC payments,Wheelchair accessible","Renowned for its pork broth, this casual Japanese chain offers a variety of soups & rice dishes.",B,1,4,4.75,good,0.4605,good,0.7222,good,0.5299,3.5,4.25,4.0
ChIJG5k102MQ2jER0OMTkkFt5XI,Ajiya Okonomiyaki Restaurant,"Lorong Kilat, Singapore 596569",Singapore,Central,2.0,Japanese,103.7724501,1.3409149,6463 3461,Not in Michelin Guide Yet,https://maps.google.com/?cid=8279143618381603792,Not Awarded Any Yet,"Dine-in,Takeaway,Delivery,Beer,Wine,Cocktails,Credit cards,NFC payments,Wheelchair accessible",No Description Available Yet,A,0,4,5.0,good,0.6242,excellent,0.8064,good,0.7888,4.0,5.0,4.25
ChIJFzRwWakQ2jER4xnnIvUAwG4,Akane Japanese Restaurant (Members Only),"120 Adam Road, Singapore 289899",Singapore,Central,3.0,Japanese,103.8157055,1.330341,6591 7624,Not in Michelin Guide Yet,https://maps.google.com/?cid=7980379592553077219,Not Awarded Any Yet,"Dine-in,Delivery,Reservations,Beer,Wine,Credit cards,NFC payments",No Description Available Yet,A,0,4,4.75,good,0.6722,excellent,0.6414,good,0.825,4.0,4.5,4.0
ChIJp-GkZosZ2jER95PUqtZbMro,Akashi,"Orchard Promenade, Singapore 247905",Singapore,Central,3.0,Sushi,103.8273242,1.3066703,6732 4438,Not in Michelin Guide Yet,https://maps.google.com/?cid=13416887217437316087,Not Awarded Any Yet,"Dine-in,Takeaway,Delivery,Reservations,Beer,Wine,Credit cards,NFC payments,Wheelchair accessible",No Description Available Yet,A,0,3,4.0,average,0.7787,excellent,0.6032,good,0.8695,3.33,4.67,4.0
ChIJpbpdPPwa2jER3qzoPX12xE8,Al Amaan Restaurant,"12 Clementi Rd, Singapore 129742",Singapore,Central,1.0,Indian,103.7684987,1.2927526,6777 0555,Not in Michelin Guide Yet,https://maps.google.com/?cid=5747849304713243870,Not Awarded Any Yet,"Dine-in,Takeaway,Delivery,Coffee,NFC payments",No Description Available Yet,B,1,3,5.0,average,0.7739,excellent,0.5353,good,0.5803,2.67,3.67,3.67
ChIJ____z2EQ2jERGNtzWu1W7l4,Al Ameen (Clementi),"14 Clementi Rd, Singapore 129743",Singapore,Central,2.0,Indian,103.7686124,1.2929049,6465 1000,Not in Michelin Guide Yet,https://maps.google.com/?cid=6840500461447142168,Not Awarded Any Yet,"Dine-in,Takeaway,Delivery,Reservations,Outdoor seating,Live music,Coffee,NFC payments,Wheelchair accessible",No Description Available Yet,B,1,4,4.75,average,0.4256,good,0.3538,good,0.5514,3.5,3.75,4.0
ChIJddbpCRoR2jEROFdDAJx_EIo,Al Ameen (Hillview),"7 Chu Lin Road, Singapore 669893",Singapore,West,1.0,Indian,103.7605,1.3576769,6462 1996,Not in Michelin Guide Yet,https://maps.google.com/?cid=9948591884857464632,Not Awarded Any Yet,"Dine-in,Takeaway,Outdoor seating,Coffee,NFC payments",No Description Available Yet,B,1,3,3.67,excellent,0.7463,excellent,0.4313,excellent,0.9954,3.67,4.0,3.67
ChIJswOKbq4T2jERMKFDhN-sWSU,Al Asrin (Indian Muslim Food),"304 Woodlands Street 31, Singapore 730304",Singapore,North,1.0,Indian,103.7736415,1.4300402,8916 4347,Not in Michelin Guide Yet,https://maps.google.com/?cid=2691372328327291184,Not Awarded Any Yet,Takeaway,No Description Available Yet,B,1,3,3.67,good,0.7771,excellent,0.4864,good,0.9262,3.0,3.33,4.0
ChIJ0WD6SO0V2jER0tiqfLJZFK8,Al Capone's Sembawang,"Sembawang Road, Singapore 758501",Singapore,North,2.0,Diner,103.8327177,1.4535783,6235 5604,Not in Michelin Guide Yet,https://maps.google.com/?cid=12615807079302224082,Not Awarded Any Yet,"Dine-in,Takeaway,Delivery,Reservations,Outdoor seating,Beer,Wine,Cocktails,Coffee,Credit cards,NFC payments",No Description Available Yet,A,0,5,2.4,poor,0.5806,good,0.7341,good,0.4433,2.8,2.4,3.4
ChIJCY_qyFIS2jERsTxct6Ucmco,Al Falah Restaurant,"302 Woodlands Street 31, Singapore 730302",Singapore,North,1.0,Fusion,103.7742165,1.4315078,6368 6838,Not in Michelin Guide Yet,https://maps.google.com/?cid=14598731165169630385,Not Awarded Any Yet,"Dine-in,Takeaway,Coffee",No Description Available Yet,B,1,3,5.0,good,0.5847,excellent,0.7425,good,0.9564,4.0,4.67,4.33
ChIJhY2BcQAV2jERlcURIbGhonQ,Al Habib Indian Muslim Food (Canberra Street),"105 Canberra Street, Singapore 750105",Singapore,North,1.0,Indian,103.8325227,1.4484035,No Phone Number Listed,Not in Michelin Guide Yet,https://maps.google.com/?cid=8404457636762862997,Not Awarded Any Yet,"Dine-in,Wheelchair accessible",No Description Available Yet,B,1,5,2.0,poor,0.7871,terrible,0.6206,poor,0.9866,2.8,2.6,2.8
ChIJIaqj5BIT2jERyXC76l8ANIc,Al Habib Indian Muslim Food (Woodlands Industrial Park E7),"200 Woodlands Industrial Park E7, Singapore 757177",Singapore,North,1.0,Halal,103.7965604,1.4504546,9170 4654,Not in Michelin Guide Yet,https://maps.google.com/?cid=9742412305869271241,Not Awarded Any Yet,"Dine-in,Takeaway,Delivery,Reservations,Live music,Cash only,Wheelchair accessible",No Description Available Yet,B,1,2,1.0,good,0.668,excellent,0.8648,good,0.7516,3.0,3.0,3.0
ChIJbZenkHYU2jERhSvELnsoFhI,Al Heera Restaurant,"Jalan Mata Ayer, Singapore 758382",Singapore,North,1.0,Halal,103.8256612,1.4257482,6756 0323,Not in Michelin Guide Yet,https://maps.google.com/?cid=1303273651701033861,Not Awarded Any Yet,"Dine-in,Takeaway,Outdoor seating,Coffee",No Description Available Yet,A,0,4,4.5,good,0.8061,excellent,0.7614,good,0.9969,4.0,4.75,4.0
ChIJs65FsJ8V2jER6CSJqGxEN50,Al Majlis Yishun,"513 Yishun Street 51, Singapore 763513",Singapore,North,1.0,Halal,103.8438842,1.4162579,9670 2525,Not in Michelin Guide Yet,https://maps.google.com/?cid=11328598621148488936,Not Awarded Any Yet,"Dine-in,Takeaway,Delivery,Coffee,Credit cards,NFC payments",No Description Available Yet,B,1,3,2.33,poor,0.6606,excellent,0.4418,good,0.7256,2.67,2.67,2.33
ChIJp0-7YpkP2jERylXCtwyzW0Y,Al Rizha Indian Cuisine,"959 Jurong West Street 92, Singapore 640959",Singapore,West,1.0,Indian,103.6906772,1.3414661,No Phone Number Listed,Not in Michelin Guide Yet,https://maps.google.com/?cid=5069842672739571146,Not Awarded Any Yet,"Dine-in,Takeaway,Wheelchair accessible",No Description Available Yet,A,0,5,3.0,good,0.6992,excellent,0.5699,good,0.8309,3.6,3.6,4.0
ChIJU4bGTgAX2jERrTJSm7eWqEo,Al Rsak Restaurant,"Tagore Lane, Singapore 787831",Singapore,North,1.0,Indian,103.8274776,1.3878049,No Phone Number Listed,Not in Michelin Guide Yet,https://maps.google.com/?cid=5379715470223094445,Not Awarded Any Yet,"Dine-in,Coffee,NFC payments",No Description Available Yet,A,0,4,4.5,good,0.794,excellent,0.726,good,0.9719,4.0,4.75,4.0
ChIJwVoAEAAT2jERJ8L3Xiwlms4,Al Sana Restaurant,"30 Woodlands Avenue 1, Singapore 739065",Singapore,North,3.0,Indian,103.7815,1.4292452,No Phone Number Listed,Not in Michelin Guide Yet,https://maps.google.com/?cid=14887252390728679975,Not Awarded Any Yet,"Dine-in,Takeaway,Coffee,Credit cards,NFC payments,Wheelchair accessible",No Description Available Yet,A,0,4,3.25,poor,0.8899,excellent,0.7971,good,0.8515,2.75,3.0,2.75
ChIJm6p6MpIF2jERZ-Sn7sVgHaU,Al Sheika Banana Leaf,"3 Joo Koon Circle, Singapore 629032",Singapore,West,2.0,Indian,103.6770313,1.327136,No Phone Number Listed,Not in Michelin Guide Yet,https://maps.google.com/?cid=11897772193811522663,Not Awarded Any Yet,"Dine-in,Takeaway,Coffee,NFC payments",No Description Available Yet,B,1,3,2.67,poor,0.7101,excellent,0.4399,good,0.7609,2.67,2.67,3.33
ChIJjzcVSgoZ2jER6kPcJSDDXS0,Al Sheika Banana Leaf Restaurant,"2 Benoi Place, Singapore 629637",Singapore,West,1.0,Indian,103.679241,1.3132029,8690 3203,Not in Michelin Guide Yet,https://maps.google.com/?cid=3268983447382410218,Not Awarded Any Yet,"Dine-in,Takeaway,Delivery,Outdoor seating,Coffee,NFC payments",No Description Available Yet,B,1,2,4.5,average,0.5134,excellent,0.4868,good,0.5172,3.5,3.5,4.0
ChIJ2SMYHbIT2jERVptk4MxCg00,Al-Ameen Eating Corner,"Woodlands Avenue 5, Singapore 730905",Singapore,North,1.0,Coffee Shop,103.7834261,1.4391858,6366 1740,Not in Michelin Guide Yet,https://maps.google.com/?cid=5585381410574998358,Not Awarded Any Yet,"Dine-in,Takeaway,Delivery,Outdoor seating,Coffee,Wheelchair accessible","Bright, casual pit stop in a mall with a huge picture menu of Indian eats with halal ingredients.",A,0,2,5.0,excellent,0.5979,excellent,0.6004,good,0.9786,4.5,4.5,4.0
ChIJFykj1mEQ2jER50T02kGd1OY,Al-Azhar Restaurant,"6 Cheong Chin Nam Road, Singapore 599736",Singapore,Central,2.0,Indian,103.7753333,1.3425021,6466 5052,Not in Michelin Guide Yet,https://maps.google.com/?cid=16633092229957960935,Not Awarded Any Yet,"Dine-in,Takeaway,Delivery,Outdoor seating,Coffee,NFC payments,Wheelchair accessible",Hearty international comfort food is served at this simple eatery that is open 24/7.,A,0,4,2.75,poor,0.9139,average,0.7807,good,0.8072,2.75,3.25,3.25
