place_id,Restaurant Name,Is Michelin,Google Review Ratings,Reviews,value_tier,value_score,service_tier,service_score,taste_tier,taste_score,value_tier_numeric,service_tier_numeric,taste_tier_numeric
ChIJacz6ujYZ2jERUPwcjKRR_ws,A Noodle Story,True,5,"Ordered the Signature noodles. The sauce for the noodles are similar to those served for wanton noodles in Singapore, which is sweet soya sauce. Recommend to add in their chilli paste (self-serve) for additional layers and depth. Otherwise, it taste normal. Remember they used to taste better (even had slight truffle taste), but maybe i remember wrongly?

Ingredients are varied, which add  to the different textures and profiles. You have the crunchy, the starchy, the sweet, the savoury, the half cooked egg yolk... Adding chilli to the side also provides a tinge of spiciness to it... And of course, such profiles are also typical of many other dishes found in singapore.

The char siew is worth a mention though. Melts in the mouth without feeling that it is too oily. Very nice indeed.

However, the noodles come at a price tag of 12.80... not that cheap.. considering it is located at a hawker centre and relatively expensive compared to the other stalls in the same food centre.

Overall, will give a 4.5 stars if google allows for it.",good,0.431,good,0.2695,good,0.8102,4,4,4
ChIJacz6ujYZ2jERUPwcjKRR_ws,A Noodle Story,True,5,Very tasty and well put together! Definitely one of the more expensive hawker stalls but well worth it imo.,good,0.0793,excellent,0.7309,good,0.9984,4,5,4
ChIJacz6ujYZ2jERUPwcjKRR_ws,A Noodle Story,True,4,"For $12,80 you can get the Michelin Gourmand Signature Singapore Style Ramen. The dish is 2 to 3 times more expensive than any other dish in this hawker center but not per se 2 to 3 times better than any other dish. I enjoyed it, but I won't spend this amount of money in a hawker center again.",poor,0.9468,excellent,0.4819,good,0.9028,2,5,4
ChIJacz6ujYZ2jERUPwcjKRR_ws,A Noodle Story,True,4,"This is a well-rated hawker stall, serving a modern take to thr wanton mee with a twist that adds in some additional touches like prawn fritters, and ramen-like charshiu. And it works!

It's also acknowledged by the Michelin Guide as one of the top hawker stalls in Singapore.

Prices are reasonable, and the queues is surprisingly short. I remember having needed an hour to queue years back, but it took me less than 10 minutes to get my food on a typical weekday lunch time.",good,0.9979,excellent,0.9443,good,0.9921,4,5,4
ChIJacz6ujYZ2jERUPwcjKRR_ws,A Noodle Story,True,5,"10/10, every element of the ramen was perfect and together even better! One of my favourite meals in Singapore!",excellent,0.7415,excellent,0.8915,good,0.9971,5,5,4
ChIJacz6ujYZ2jERUPwcjKRR_ws,A Noodle Story,True,4,"Supposedly another Michelin Gourmand.

A rather unique dry ramen and hongkong wonton noodle combination. With a few side dish to make it a full meal.

But need I say, it’s nothing special.
The noodle is 7/10
The sides are 7/10
The Pork Slices is 9/10
The wonton is 8/10

Its good but not that special overall.

Worth coming back? Probably not",average,0.4205,good,0.2439,good,0.8491,3,4,4
ChIJacz6ujYZ2jERUPwcjKRR_ws,A Noodle Story,True,5,Good recommendation 🤍,good,0.8833,excellent,0.812,good,0.8765,4,5,4
ChIJacz6ujYZ2jERUPwcjKRR_ws,A Noodle Story,True,5,"Fortune Centre 4楼新开日本拉面啦！
点了他们家的黑金霸王拉面、鳗鱼寿司和冰菜沙拉～
🍜 黑金霸王拉面：这款真的是为喜欢浓郁口味的人量身定制！汤底用新鲜鸡骨慢火熬制，完全不像普通粉调的拉面汤，口感层次感十足。肉料更是扎实，叉烧好有嚼劲，超满足！
🍣 鳗鱼寿司：这道是我今天最爱的！鳗鱼超嫩，搭配的酱汁刚好，口感十足，简直是完美的小吃！
🥗 冰菜沙拉：这份沙拉是我第一次在sg拉面店尝到，真的挺清新的！冰菜的脆爽搭配牛油果的丝滑，口感超丰富，尤其在炎热的天气下吃，超级解暑爽口！",good,0.6675,good,0.5979,good,0.4582,4,4,4
ChIJacz6ujYZ2jERUPwcjKRR_ws,A Noodle Story,True,5,Yummy wantan mee.😋😋😋 the yummy soup is pig stomach soup and one a piece of braised pork belly inside.😍😍😍,good,0.2877,good,0.0945,good,0.9817,4,4,4
ChIJacz6ujYZ2jERUPwcjKRR_ws,A Noodle Story,True,4,Food is always good and service friendly. A twist to the normal hawker fare. Noodle story has maintained its food quality,good,0.9277,good,0.9946,good,0.9984,4,4,4
ChIJv4Mk4QYa2jER04PXfccoZvo,Adam Rd Noo Cheng Big Prawn Noodle,True,3,"It is a good bowl of prawn noodles, as long as you don’t come in with higher expectations because of its Michelin award.",good,0.8054,good,0.2754,good,0.9957,4,4,4
ChIJv4Mk4QYa2jER04PXfccoZvo,Adam Rd Noo Cheng Big Prawn Noodle,True,1,"Soup is nice, but portions for the price is horrendous. Large is 3 frozen prawns sliced in half",poor,0.9975,poor,0.574,poor,0.9911,2,2,2
ChIJv4Mk4QYa2jER04PXfccoZvo,Adam Rd Noo Cheng Big Prawn Noodle,True,3,값도 저렴하고 다양한 음식점이 있어서 골라서 먹기 좋았어요.,good,0.4048,good,0.3231,good,0.2713,4,4,4
ChIJv4Mk4QYa2jER04PXfccoZvo,Adam Rd Noo Cheng Big Prawn Noodle,True,5,Delicious,excellent,0.8862,excellent,0.9659,good,0.9985,5,5,4
ChIJv4Mk4QYa2jER04PXfccoZvo,Adam Rd Noo Cheng Big Prawn Noodle,True,4,Not bad.,average,0.9675,good,0.848,good,0.8071,3,4,4
ChIJv4Mk4QYa2jER04PXfccoZvo,Adam Rd Noo Cheng Big Prawn Noodle,True,4,"Soup is good and hearty, packed with flavors. A nice, comforting bowl of soup prawn noodles!",average,0.8673,excellent,0.7516,good,0.9989,3,5,4
ChIJv4Mk4QYa2jER04PXfccoZvo,Adam Rd Noo Cheng Big Prawn Noodle,True,4,"Noodles is a little sweet for me, but the bomb is the soup. Extremely unami and refreshing from the sea prawns used.",poor,0.6202,terrible,0.0744,good,0.9116,2,1,4
ChIJv4Mk4QYa2jER04PXfccoZvo,Adam Rd Noo Cheng Big Prawn Noodle,True,1,First and last time. Nothing to brat about but school canteen taste better. Soup is like use to boil prawn n meat and later became it's broth. Not prawny at all. If seriously you want prawn Mee go Loyang Way Big prawn Mee. Then you will know the meaning of prawn noodles.,good,0.3986,good,0.1485,good,0.8978,4,4,4
ChIJv4Mk4QYa2jER04PXfccoZvo,Adam Rd Noo Cheng Big Prawn Noodle,True,3,My first time eating the noodles from this stall. Not the best that I have tried but not bad. Soup is quite tasty and ingredients are fresh.,good,0.5053,good,0.4114,good,0.9817,4,4,4
ChIJv4Mk4QYa2jER04PXfccoZvo,Adam Rd Noo Cheng Big Prawn Noodle,True,4,"I’m a big fan of hey mee and always thinking is this stall a hype. It’s not. I just ordered a normal one $7 small. What amazed me is the soup and the portion of prawns are not bad too in today’s climate where $8 -$10 ones from those “famous” stalls gives u a bit only.

The only thing is they are pretty slow. So if u see a short queue 3-4 pax in front it’s gonna take you 10-15min.

It’s a stall with a lot of clearly stated rules and practices too which I think over the years they must have encountered countless demands and complaints and requests so they now upfront clear w you. The “not happy don’t eat” kind of stall.",poor,0.4546,poor,0.049,good,0.7887,2,2,4
ChIJv4Mk4QYa2jER04PXfccoZvo,Adam Rd Noo Cheng Big Prawn Noodle,True,2,"Ordered the prawn noodles with pork belly. Taste is decent, but compared to other places I’ve tried, this one is not as good. The noodle sauce is on the sweet and oily side, and the soup is just okay. The pork belly was sliced very thin. They also don’t allow adding extra noodles or topping up the soup. The price has gone up as well, so overall I think there are better options out there and I won’t specially go there to eat.",poor,0.9727,poor,0.238,poor,0.9901,2,2,2
ChIJv4Mk4QYa2jER04PXfccoZvo,Adam Rd Noo Cheng Big Prawn Noodle,True,5,Nice . Should visit when U are around there for lunch or dinner,good,0.9237,good,0.8754,good,0.9674,4,4,4
ChIJv4Mk4QYa2jER04PXfccoZvo,Adam Rd Noo Cheng Big Prawn Noodle,True,4,"The Michelin Bib Gourmand prawn noodles stall serves a bowl of robust, savory, and thick broth. For the taste and size of prawns, it's worth the price tag.",good,0.8385,excellent,0.8009,good,0.9901,4,5,4
ChIJv4Mk4QYa2jER04PXfccoZvo,Adam Rd Noo Cheng Big Prawn Noodle,True,5,"My favourite prawn mee in the whole country, and have been for the past 14 years! Robust soup, prawns are always fresh and sweet, and the chilli powder adds a whole dimension to it. When the owners have time, they sometimes provide the Thai chilli powder which is on another level of spice. Not sure what the other reviewers are complaining about but the stall owners have always been polite and friendly with my colleagues and I. Consistent taste and price. Hope they stay open for as long as possible!",good,0.8827,good,0.9878,good,0.9931,4,4,4
ChIJv4Mk4QYa2jER04PXfccoZvo,Adam Rd Noo Cheng Big Prawn Noodle,True,1,"Used to eat there very often from $4 since 2004. Order 2 $10 takeaway prawn noodle. Comes in a big round container. Requested Soup pack separately as I need to travel back to office about 20 mins journey.  Is for 2 person. Only saw one packet of soup. Check with owner, he said yes only 1 packet of soup share with 2 $10 prawn noodle. Completely unacceptable. How to seperate the soup for 2 different person not eating together? Came back office, after pouring out for 1 container only filling less than 3/4 full (just covering the noodle)  the other container of prawn noodle left with only half soup of container that cannot even cover the whole noodle. Soup really needs to control till no soup to drink at all before I can finish the noodles. In the first place boss should mentioned more soup needs to pay. I’m willingly. Instead of paying $10 just have half soup full. This is ridiculously expensive.  Boss and helper both rude and arrogant. We’re paying for the food not begging for food for free. Why do we need to face the attitude of the staff. Remembered seeing all the notice that says please respect our staff. But this stall both owner and helper no respect for customers. No more going back from now.  Not worth the price and the arrogant behavior.",poor,0.8644,terrible,0.3878,good,0.491,2,1,4
ChIJv4Mk4QYa2jER04PXfccoZvo,Adam Rd Noo Cheng Big Prawn Noodle,True,3,"Not bad for a Prawn Noodle, but wont purposely come back here for Prawn Noodle",good,0.6396,average,0.374,average,0.9442,4,3,3
ChIJv4Mk4QYa2jER04PXfccoZvo,Adam Rd Noo Cheng Big Prawn Noodle,True,3,"2023
$7/bowl
Soup is ok. But noddle is tasteless.
5 half prawns
Almost always have a queue.

Don’t mind eating again when there is no queue.

2025 updates
Cheapest still $7 per bowl. Soup is nice. This time I think it’s better than previously.",good,0.9378,good,0.4477,good,0.8888,4,4,4
ChIJv4Mk4QYa2jER04PXfccoZvo,Adam Rd Noo Cheng Big Prawn Noodle,True,2,"Sad to see how a Michelin acknowledged stall is so unfriendly.
Broth was good, prawn is small, pork belly is a thin as paper.
Cutlery not properly washed.",poor,0.9302,poor,0.9677,poor,0.7513,2,2,2
ChIJv4Mk4QYa2jER04PXfccoZvo,Adam Rd Noo Cheng Big Prawn Noodle,True,4,Soup is very flavorful. Prawns are quite fresh,average,0.5913,excellent,0.4252,good,0.9952,3,5,4
ChIJv4Mk4QYa2jER04PXfccoZvo,Adam Rd Noo Cheng Big Prawn Noodle,True,2,"Seemed promising, but lacked the depth of flavour one would expect from good prawn noodles in SG. Underwhelming as a whole as the stock forms the base of the whole dish. Not too deserving of its ‘Michelin’ status. In hindsight, the lack of aroma was a big telltale indicator.",poor,0.5043,poor,0.1601,poor,0.9905,2,2,2
ChIJv4Mk4QYa2jER04PXfccoZvo,Adam Rd Noo Cheng Big Prawn Noodle,True,2,"Went last week, parking is a nightmare during lunch hours. Odered the prawn noodles with pork belly. Thought it will be nice due to the long Q but this is very badly made.
Soup no taste and diluted, noodle is oily with no flavors at all.
$7 for 2 small prawn as well

Very disappointed in myself for ordering this 😢",poor,0.9921,poor,0.7275,poor,0.9965,2,2,2
ChIJv4Mk4QYa2jER04PXfccoZvo,Adam Rd Noo Cheng Big Prawn Noodle,True,1,18 dollars for a bowl of prawn noodles. Nothing else needs to be said.,good,0.9328,excellent,0.541,good,0.9336,4,5,4
ChIJv4Mk4QYa2jER04PXfccoZvo,Adam Rd Noo Cheng Big Prawn Noodle,True,4,"Ordered a Large pork ribs noodle soup at $10.

Soup is very tasty and rich with prawn flavour. I really like the taste of the soup but it made me slightly thirsty after drinking it. But the soup is still very tasty IMO.

Pork ribs are soft and tasty and portion wise is not bad.",good,0.9744,excellent,0.7746,good,0.9972,4,5,4
ChIJv4Mk4QYa2jER04PXfccoZvo,Adam Rd Noo Cheng Big Prawn Noodle,True,1,The worst prawn noodles that I have ever eaten. Oily and the chilli is sweet?🙄 even beehoon texture was bad for the dry version. Ok to pay $7 which is above average price for hawker center basic prawn mee - but definitely not for this sub standard bowl of oily mushy stuff. How did that Michelin star even come about?,poor,0.997,terrible,0.4957,poor,0.9973,2,1,2
ChIJv4Mk4QYa2jER04PXfccoZvo,Adam Rd Noo Cheng Big Prawn Noodle,True,3,"I had the soup version but I felt the soup could have a more prawny robust taste. Overall, it's a pass for me",good,0.7134,good,0.1744,good,0.6611,4,4,4
ChIJv4Mk4QYa2jER04PXfccoZvo,Adam Rd Noo Cheng Big Prawn Noodle,True,4,"On 2025. Dry one iscalso good
On 2022 $10 for big prawn noodle.
Not the value for money but a good portion of ingredients and noodle.
Soup is good as it not salty.
Has a satisfactory feel.",poor,0.9489,good,0.4669,good,0.9766,2,4,4
ChIJv4Mk4QYa2jER04PXfccoZvo,Adam Rd Noo Cheng Big Prawn Noodle,True,1,"STANDARD DROPPED !!!! AVOID
I tried the Noo Cheng Big Prawn Noodle this morning. Very disappointed. The broth has NO taste prawn and is just very salty and saturated with MSG... The woman who cooked the noodle is extra rude. She gave so little broth and when you try to ask her for a little more she said ""No! the bowl is already full""... such bad attitude. She thinks she is the only one who sell prawn noodles ?  The standard has dropped below any prawn noodle stall in any hawker center in neighbour food court ... Highly recommended to avoid... Don't spoil your appetite",poor,0.9519,terrible,0.8579,poor,0.9958,2,1,2
ChIJv4Mk4QYa2jER04PXfccoZvo,Adam Rd Noo Cheng Big Prawn Noodle,True,1,"Don’t know how they got this Michelin bib gourmand. Rude as… soup also so diluted. Gives a bad name to the Michelin establishment as to how they pick the recommendations. If you are ever served by the lady, pls don’t ask for more soup if yo don’t want to get shouted at!!",poor,0.969,terrible,0.9312,poor,0.988,2,1,2
ChIJC29QQQsZ2jERZrpeI5PiF1w,Ah Heng Duck Rice,True,5,"If you love old school braised duck in thick soya sauce , it’s here at hong lim.
The duck is tender and well marinated . The braised goodness went beyond the surface , it really penetrated into the meat .

Pig skin is springy and QQ
Tau Lok was good . I found the pork belly too fatty for my liking .

Intestines had some smell but masked by the thic Gravy.
For $20 its was a feast for 2 pax !!!",good,0.663,excellent,0.7713,good,0.9947,4,5,4
ChIJC29QQQsZ2jERZrpeI5PiF1w,Ah Heng Duck Rice,True,5,Damn this is even better than what my mum used to make.,excellent,0.1571,excellent,0.6433,good,0.7465,5,5,4
ChIJC29QQQsZ2jERZrpeI5PiF1w,Ah Heng Duck Rice,True,5,Google mapsでクエイチャップ（Kway Chap）を探して此方を探しました。日曜日でも空いているのでありがたい。潮州料理が好きなので期待して訪問。お父さんが直ぐ提供してくれます。とても良かったです！,good,0.4361,good,0.4041,good,0.5741,4,4,4
ChIJC29QQQsZ2jERZrpeI5PiF1w,Ah Heng Duck Rice,True,4,Food is great and very reasonable priced. The duck meat is tender and goes well with the chilli sauce. Worth a try!,good,0.9992,excellent,0.6724,good,0.9982,4,5,4
ChIJC29QQQsZ2jERZrpeI5PiF1w,Ah Heng Duck Rice,True,5,不错，好吃好吃😋,good,0.2956,good,0.2897,good,0.3942,4,4,4
ChIJC29QQQsZ2jERZrpeI5PiF1w,Ah Heng Duck Rice,True,3,"Duck drumstick rice, add tau pok, pig skin and salted veg. $10.20. Decent price. Duck was tender and flavourful. However, everything is so oily. There was a shimmering layer of oil on the sauce, even the tau pok was soaked in oil like a sponge - no idea why they had to fry the tau pok before braising it which makes it super oily. Halfway thru the plate started to feel “jelat” liao coz it’s too oily. No soup was served too. Will prefer my usual braised duck stall just behind this stall, An Kee.",good,0.6926,good,0.0883,good,0.7276,4,4,4
